Domain File,Init File,Program File,Parse Domain (s),Parse Golog(s),Domain2DFA (s),Golog2TS (s),Game Construction (s),Game Resolution (s),Total (s),Algorithm
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p8.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_8.golog,0.068,0,0.003,0.232,0,0.006,0.309,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p8.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_8.golog,0.068,0,0.003,0.008,0,0.009,0.088,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p8.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_8.golog,0.071,0,0.004,5.871,0,0.005,5.951,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p8.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_8.golog,0.068,0,0.004,0.156,0,0.008,0.236,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p8.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_8.golog,0.073,0,0.003,0.243,0,0.003,0.322,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p8.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_3_8.golog,0.068,0,0.004,0.014,0,0.002,0.088,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p9.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_9.golog,0.067,0,0.003,0.351,0,0.005,0.426,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p9.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_1_9.golog,0.07,0,0.003,0.011,0,0.01,0.094,LDLf
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p9.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_9.golog,0.067,0,0.003,10.488,0,0.009,10.567,Compositional
/home/matteo/syft4golog/benchmarks/tireworld_carry/domain.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/p9.pddl,/home/matteo/syft4golog/benchmarks/tireworld_carry/prog_2_9.golog,0.069,0,0.003,0.226,0,0.01,0.308,LDLf
